workerid,is_practice,ask,type,correct,rt,left,right,response,trial_index
14,critical,big,congruent,TRUE,544,Big-visBig/10_09.jpg,Small-visSmall/10_59.jpg,c,109
14,critical,big,incongruent,TRUE,882,Big-visSmall/03_36.jpg,Small-visBig/03_57.jpg,m,112
14,critical,big,incongruent,TRUE,543,Big-visSmall/07_33.jpg,Small-visBig/07_51.jpg,m,115
14,critical,big,congruent,TRUE,598,Small-visSmall/26_42.jpg,Big-visBig/25_10.jpg,m,118
14,critical,big,congruent,TRUE,542,Big-visBig/06_02.jpg,Small-visSmall/06_43.jpg,c,121
14,critical,big,incongruent,TRUE,615,Small-visBig/18_76.jpg,Big-visSmall/17_21.jpg,c,124
14,critical,big,incongruent,TRUE,799,Small-visBig/19_41.jpg,Big-visSmall/18_23.jpg,c,127
14,critical,big,congruent,TRUE,481,Small-visSmall/10_59.jpg,Big-visBig/10_09.jpg,m,130
14,critical,big,congruent,TRUE,473,Big-visBig/11_40.jpg,Small-visSmall/11_71.jpg,c,133
14,critical,big,congruent,TRUE,499,Big-visBig/14_34.jpg,Small-visSmall/14_67.jpg,c,136
14,critical,big,incongruent,TRUE,546,Small-visBig/22_65.jpg,Big-visSmall/21_31.jpg,c,139
14,critical,big,congruent,TRUE,461,Big-visBig/01_07.jpg,Small-visSmall/01_78.jpg,c,142
14,critical,big,incongruent,TRUE,511,Big-visSmall/19_17.jpg,Small-visBig/20_79.jpg,m,145
14,critical,big,congruent,TRUE,434,Big-visBig/20_38.jpg,Small-visSmall/21_52.jpg,c,148
14,critical,big,incongruent,TRUE,458,Big-visSmall/08_35.jpg,Small-visBig/08_45.jpg,m,151
14,critical,big,congruent,TRUE,472,Big-visBig/24_06.jpg,Small-visSmall/25_56.jpg,c,154
14,critical,big,incongruent,TRUE,526,Small-visBig/30_50.jpg,Big-visSmall/29_03.jpg,c,157
14,critical,big,congruent,TRUE,478,Big-visBig/09_15.jpg,Small-visSmall/09_64.jpg,c,160
14,critical,big,congruent,TRUE,496,Big-visBig/17_21.jpg,Small-visSmall/18_76.jpg,c,163
14,critical,big,congruent,TRUE,808,Small-visSmall/13_77.jpg,Big-visBig/13_19.jpg,m,166
14,critical,big,congruent,TRUE,574,Big-visBig/05_25.jpg,Small-visSmall/05_54.jpg,c,169
14,critical,big,incongruent,TRUE,527,Big-visSmall/18_23.jpg,Small-visBig/19_41.jpg,m,172
14,critical,big,incongruent,TRUE,579,Big-visSmall/25_10.jpg,Small-visBig/26_42.jpg,m,175
14,critical,big,congruent,TRUE,490,Small-visSmall/25_56.jpg,Big-visBig/24_06.jpg,m,178
14,critical,big,incongruent,TRUE,494,Small-visBig/15_72.jpg,Big-visSmall/14_34.jpg,c,181
14,critical,big,congruent,TRUE,438,Big-visBig/13_19.jpg,Small-visSmall/13_77.jpg,c,184
14,critical,big,congruent,TRUE,25679,Small-visSmall/undefined,Big-visBig/30_20.jpg,m,187
14,critical,big,incongruent,TRUE,794,Big-visSmall/17_21.jpg,Small-visBig/18_76.jpg,m,190
14,critical,big,incongruent,TRUE,575,Big-visSmall/04_05.jpg,Small-visBig/04_48.jpg,m,193
14,critical,big,congruent,TRUE,572,Big-visBig/04_05.jpg,Small-visSmall/04_48.jpg,c,196
14,critical,big,incongruent,TRUE,804,Small-visBig/01_78.jpg,Big-visSmall/01_07.jpg,c,199
14,critical,big,congruent,TRUE,584,Small-visSmall/24_61.jpg,Big-visBig/23_16.jpg,m,202
14,critical,big,incongruent,TRUE,563,Big-visSmall/27_18.jpg,Small-visBig/28_47.jpg,m,205
14,critical,big,congruent,TRUE,428,Small-visSmall/09_64.jpg,Big-visBig/09_15.jpg,m,208
14,critical,big,congruent,TRUE,440,Small-visSmall/07_51.jpg,Big-visBig/07_33.jpg,m,211
14,critical,big,congruent,TRUE,615,Big-visBig/14_34.jpg,Small-visSmall/15_72.jpg,c,214
14,critical,big,incongruent,TRUE,596,Small-visBig/07_51.jpg,Big-visSmall/07_33.jpg,c,217
14,critical,big,congruent,TRUE,476,Big-visBig/25_10.jpg,Small-visSmall/26_42.jpg,c,220
14,critical,big,incongruent,TRUE,484,Small-visBig/17_80.jpg,Big-visSmall/16_28.jpg,c,223
14,critical,big,congruent,TRUE,633,Big-visBig/08_35.jpg,Small-visSmall/08_45.jpg,c,226
14,critical,big,congruent,TRUE,621,Small-visSmall/22_65.jpg,Big-visBig/21_31.jpg,m,229
14,critical,big,incongruent,TRUE,495,Small-visBig/03_57.jpg,Big-visSmall/03_36.jpg,c,232
14,critical,big,congruent,TRUE,550,Small-visSmall/06_43.jpg,Big-visBig/06_02.jpg,m,235
14,critical,big,incongruent,TRUE,521,Big-visSmall/20_38.jpg,Small-visBig/21_52.jpg,m,238
14,critical,big,incongruent,TRUE,578,Small-visBig/11_71.jpg,Big-visSmall/11_40.jpg,c,241
14,critical,big,congruent,TRUE,507,Big-visBig/02_08.jpg,Small-visSmall/02_44.jpg,c,244
14,critical,big,congruent,TRUE,831,Small-visSmall/08_45.jpg,Big-visBig/08_35.jpg,m,247
14,critical,big,incongruent,TRUE,503,Big-visSmall/21_31.jpg,Small-visBig/22_65.jpg,m,250
14,critical,big,congruent,TRUE,482,Small-visSmall/17_80.jpg,Big-visBig/16_28.jpg,m,253
14,critical,big,congruent,TRUE,421,Small-visSmall/15_72.jpg,Big-visBig/14_34.jpg,m,256
14,critical,big,incongruent,TRUE,423,Small-visBig/02_44.jpg,Big-visSmall/02_08.jpg,c,259
14,critical,big,incongruent,TRUE,486,Big-visSmall/05_25.jpg,Small-visBig/05_54.jpg,m,262
14,critical,big,congruent,TRUE,369,Big-visBig/23_16.jpg,Small-visSmall/24_61.jpg,c,265
14,critical,big,incongruent,TRUE,460,Big-visSmall/15_29.jpg,Small-visBig/16_73.jpg,m,268
14,critical,big,congruent,TRUE,619,Small-visSmall/29_69.jpg,Big-visBig/28_12.jpg,m,271
14,critical,big,incongruent,TRUE,491,Big-visSmall/11_40.jpg,Small-visBig/11_71.jpg,m,274
14,critical,big,incongruent,TRUE,576,Big-visSmall/24_06.jpg,Small-visBig/25_56.jpg,m,277
14,critical,big,congruent,TRUE,511,Big-visBig/19_17.jpg,Small-visSmall/20_79.jpg,c,280
14,critical,big,incongruent,TRUE,535,Big-visSmall/28_12.jpg,Small-visBig/29_69.jpg,m,283
14,critical,big,congruent,TRUE,537,Big-visBig/15_29.jpg,Small-visSmall/16_73.jpg,c,286
14,critical,big,incongruent,TRUE,504,Small-visBig/27_63.jpg,Big-visSmall/26_32.jpg,c,289
14,critical,big,incongruent,TRUE,643,Small-visBig/05_54.jpg,Big-visSmall/05_25.jpg,c,292
14,critical,big,congruent,TRUE,737,Small-visSmall/02_44.jpg,Big-visBig/02_08.jpg,m,295
14,critical,big,congruent,TRUE,500,Small-visSmall/19_41.jpg,Big-visBig/18_23.jpg,m,298
14,critical,big,incongruent,TRUE,533,Big-visSmall/12_13.jpg,Small-visBig/12_58.jpg,m,301
14,critical,big,congruent,TRUE,35569,Big-visBig/30_20.jpg,Small-visSmall/undefined,c,304
14,critical,big,congruent,TRUE,1880,Small-visSmall/16_73.jpg,Big-visBig/15_29.jpg,m,307
14,critical,big,congruent,TRUE,906,Small-visSmall/03_57.jpg,Big-visBig/03_36.jpg,m,310
14,critical,big,incongruent,FALSE,490,Small-visBig/14_67.jpg,Big-visSmall/14_34.jpg,m,313
14,critical,big,incongruent,TRUE,11855,Big-visSmall/30_20.jpg,Small-visBig/undefined,m,316
14,critical,big,congruent,TRUE,2892,Small-visSmall/18_76.jpg,Big-visBig/17_21.jpg,m,319
14,critical,big,incongruent,TRUE,6696,Small-visBig/undefined,Big-visSmall/30_20.jpg,c,322
14,critical,big,incongruent,TRUE,876,Small-visBig/04_48.jpg,Big-visSmall/04_05.jpg,c,325
14,critical,big,incongruent,TRUE,570,Big-visSmall/10_09.jpg,Small-visBig/10_59.jpg,m,328
14,critical,big,incongruent,TRUE,584,Small-visBig/25_56.jpg,Big-visSmall/24_06.jpg,c,331
14,critical,big,congruent,TRUE,574,Big-visBig/16_28.jpg,Small-visSmall/17_80.jpg,c,334
14,critical,big,incongruent,TRUE,551,Big-visSmall/14_34.jpg,Small-visBig/15_72.jpg,m,337
14,critical,big,incongruent,TRUE,797,Big-visSmall/06_02.jpg,Small-visBig/06_43.jpg,m,340
14,critical,big,congruent,TRUE,455,Small-visSmall/11_71.jpg,Big-visBig/11_40.jpg,m,343
14,critical,big,congruent,TRUE,497,Small-visSmall/01_78.jpg,Big-visBig/01_07.jpg,m,346
14,critical,big,incongruent,TRUE,673,Small-visBig/12_58.jpg,Big-visSmall/12_13.jpg,c,349
14,critical,big,congruent,TRUE,473,Big-visBig/28_12.jpg,Small-visSmall/29_69.jpg,c,352
14,critical,big,incongruent,TRUE,553,Big-visSmall/14_34.jpg,Small-visBig/14_67.jpg,m,355
14,critical,big,congruent,TRUE,529,Big-visBig/07_33.jpg,Small-visSmall/07_51.jpg,c,358
14,critical,big,incongruent,TRUE,481,Small-visBig/10_59.jpg,Big-visSmall/10_09.jpg,c,361
14,critical,big,incongruent,TRUE,482,Small-visBig/20_79.jpg,Big-visSmall/19_17.jpg,c,364
14,critical,big,incongruent,TRUE,476,Small-visBig/06_43.jpg,Big-visSmall/06_02.jpg,c,367
14,critical,big,incongruent,TRUE,1099,Big-visSmall/13_19.jpg,Small-visBig/13_77.jpg,m,370
14,critical,big,incongruent,TRUE,661,Big-visSmall/16_28.jpg,Small-visBig/17_80.jpg,m,373
14,critical,big,congruent,TRUE,605,Small-visSmall/14_67.jpg,Big-visBig/14_34.jpg,m,376
14,critical,big,congruent,TRUE,510,Small-visSmall/27_63.jpg,Big-visBig/26_32.jpg,m,379
14,critical,big,incongruent,TRUE,477,Big-visSmall/01_07.jpg,Small-visBig/01_78.jpg,m,382
14,critical,big,incongruent,TRUE,484,Small-visBig/26_42.jpg,Big-visSmall/25_10.jpg,c,385
14,critical,big,incongruent,TRUE,433,Small-visBig/29_69.jpg,Big-visSmall/28_12.jpg,c,388
14,critical,big,incongruent,TRUE,403,Small-visBig/23_70.jpg,Big-visSmall/22_26.jpg,c,391
14,critical,big,congruent,TRUE,429,Big-visBig/22_26.jpg,Small-visSmall/23_70.jpg,c,394
14,critical,big,congruent,TRUE,507,Small-visSmall/20_79.jpg,Big-visBig/19_17.jpg,m,397
14,critical,big,incongruent,TRUE,456,Small-visBig/13_77.jpg,Big-visSmall/13_19.jpg,c,400
14,critical,big,congruent,TRUE,414,Big-visBig/12_13.jpg,Small-visSmall/12_58.jpg,c,403
14,critical,big,incongruent,TRUE,542,Big-visSmall/26_32.jpg,Small-visBig/27_63.jpg,m,406
14,critical,small,incongruent,TRUE,716,Big-visSmall/24_06.jpg,Small-visBig/25_56.jpg,c,411
14,critical,small,congruent,TRUE,553,Big-visBig/21_31.jpg,Small-visSmall/22_65.jpg,m,414
14,critical,small,incongruent,TRUE,531,Small-visBig/30_50.jpg,Big-visSmall/29_03.jpg,m,417
14,critical,small,incongruent,TRUE,488,Big-visSmall/08_35.jpg,Small-visBig/08_45.jpg,c,420
14,critical,small,congruent,TRUE,525,Big-visBig/09_15.jpg,Small-visSmall/09_64.jpg,m,423
14,critical,small,congruent,TRUE,441,Small-visSmall/30_50.jpg,Big-visBig/29_03.jpg,c,426
14,critical,small,congruent,TRUE,446,Small-visSmall/27_63.jpg,Big-visBig/26_32.jpg,c,429
14,critical,small,congruent,TRUE,449,Big-visBig/23_16.jpg,Small-visSmall/24_61.jpg,m,432
14,critical,small,congruent,TRUE,448,Big-visBig/20_38.jpg,Small-visSmall/21_52.jpg,m,435
14,critical,small,incongruent,FALSE,615,Small-visBig/19_41.jpg,Big-visSmall/18_23.jpg,c,438
14,critical,small,incongruent,TRUE,517,Big-visSmall/14_34.jpg,Small-visBig/15_72.jpg,c,441
14,critical,small,incongruent,TRUE,916,Small-visBig/26_42.jpg,Big-visSmall/25_10.jpg,m,444
14,critical,small,congruent,TRUE,498,Small-visSmall/25_56.jpg,Big-visBig/24_06.jpg,c,447
14,critical,small,incongruent,TRUE,691,Big-visSmall/21_31.jpg,Small-visBig/22_65.jpg,c,450
14,critical,small,congruent,TRUE,1094,Big-visBig/17_21.jpg,Small-visSmall/18_76.jpg,m,453
14,critical,small,congruent,TRUE,668,Big-visBig/24_06.jpg,Small-visSmall/25_56.jpg,m,456
14,critical,small,congruent,TRUE,533,Small-visSmall/17_80.jpg,Big-visBig/16_28.jpg,c,459
14,critical,small,congruent,TRUE,659,Big-visBig/02_08.jpg,Small-visSmall/02_44.jpg,m,462
14,critical,small,congruent,TRUE,466,Small-visSmall/05_54.jpg,Big-visBig/05_25.jpg,c,465
14,critical,small,incongruent,TRUE,444,Small-visBig/23_70.jpg,Big-visSmall/22_26.jpg,m,468
14,critical,small,congruent,TRUE,528,Big-visBig/16_28.jpg,Small-visSmall/17_80.jpg,m,471
14,critical,small,congruent,TRUE,495,Small-visSmall/01_78.jpg,Big-visBig/01_07.jpg,c,474
14,critical,small,congruent,TRUE,479,Small-visSmall/09_64.jpg,Big-visBig/09_15.jpg,c,477
14,critical,small,incongruent,TRUE,454,Big-visSmall/26_32.jpg,Small-visBig/27_63.jpg,c,480
14,critical,small,congruent,TRUE,364,Small-visSmall/20_79.jpg,Big-visBig/19_17.jpg,c,483
14,critical,small,congruent,TRUE,485,Small-visSmall/28_47.jpg,Big-visBig/27_18.jpg,c,486
14,critical,small,congruent,TRUE,2800,Small-visSmall/undefined,Big-visBig/30_20.jpg,c,489
14,critical,small,congruent,TRUE,2079,Big-visBig/11_40.jpg,Small-visSmall/11_71.jpg,m,492
14,critical,small,congruent,TRUE,715,Small-visSmall/03_57.jpg,Big-visBig/03_36.jpg,c,495
14,critical,small,incongruent,TRUE,598,Big-visSmall/28_12.jpg,Small-visBig/29_69.jpg,c,498
14,critical,small,congruent,TRUE,662,Big-visBig/28_12.jpg,Small-visSmall/29_69.jpg,m,501
14,critical,small,incongruent,TRUE,538,Big-visSmall/12_13.jpg,Small-visBig/12_58.jpg,c,504
14,critical,small,incongruent,TRUE,636,Small-visBig/21_52.jpg,Big-visSmall/20_38.jpg,m,507
14,critical,small,congruent,FALSE,509,Big-visBig/05_25.jpg,Small-visSmall/05_54.jpg,c,510
14,critical,small,congruent,TRUE,630,Small-visSmall/04_48.jpg,Big-visBig/04_05.jpg,c,513
14,critical,small,incongruent,TRUE,648,Big-visSmall/03_36.jpg,Small-visBig/03_57.jpg,c,516
14,critical,small,incongruent,TRUE,463,Big-visSmall/18_23.jpg,Small-visBig/19_41.jpg,c,519
14,critical,small,congruent,TRUE,847,Small-visSmall/14_67.jpg,Big-visBig/14_34.jpg,c,522
14,critical,small,incongruent,TRUE,510,Big-visSmall/10_09.jpg,Small-visBig/10_59.jpg,c,525
14,critical,small,congruent,TRUE,596,Small-visSmall/22_65.jpg,Big-visBig/21_31.jpg,c,528
14,critical,small,congruent,TRUE,618,Big-visBig/12_13.jpg,Small-visSmall/12_58.jpg,m,531
14,critical,small,congruent,TRUE,596,Small-visSmall/07_51.jpg,Big-visBig/07_33.jpg,c,534
14,critical,small,incongruent,TRUE,581,Small-visBig/15_72.jpg,Big-visSmall/14_34.jpg,m,537
14,critical,small,congruent,TRUE,583,Big-visBig/26_32.jpg,Small-visSmall/27_63.jpg,m,540
14,critical,small,incongruent,TRUE,474,Big-visSmall/20_38.jpg,Small-visBig/21_52.jpg,c,543
14,critical,small,congruent,TRUE,806,Big-visBig/14_34.jpg,Small-visSmall/15_72.jpg,m,546
14,critical,small,incongruent,TRUE,661,Small-visBig/28_47.jpg,Big-visSmall/27_18.jpg,m,549
14,critical,small,incongruent,TRUE,570,Big-visSmall/23_16.jpg,Small-visBig/24_61.jpg,c,552
14,critical,small,congruent,TRUE,1134,Small-visSmall/10_59.jpg,Big-visBig/10_09.jpg,c,555
14,critical,small,incongruent,TRUE,661,Big-visSmall/25_10.jpg,Small-visBig/26_42.jpg,c,558
14,critical,small,congruent,TRUE,469,Small-visSmall/06_43.jpg,Big-visBig/06_02.jpg,c,561
14,critical,small,incongruent,TRUE,448,Big-visSmall/05_25.jpg,Small-visBig/05_54.jpg,c,564
14,critical,small,incongruent,TRUE,386,Big-visSmall/07_33.jpg,Small-visBig/07_51.jpg,c,567
14,critical,small,congruent,TRUE,520,Big-visBig/06_02.jpg,Small-visSmall/06_43.jpg,m,570
14,critical,small,congruent,TRUE,537,Big-visBig/07_33.jpg,Small-visSmall/07_51.jpg,m,573
14,critical,small,incongruent,TRUE,446,Small-visBig/04_48.jpg,Big-visSmall/04_05.jpg,m,576
14,critical,small,congruent,TRUE,447,Big-visBig/10_09.jpg,Small-visSmall/10_59.jpg,m,579
14,critical,small,congruent,TRUE,13590,Big-visBig/30_20.jpg,Small-visSmall/undefined,m,582
14,critical,small,incongruent,TRUE,956,Big-visSmall/14_34.jpg,Small-visBig/14_67.jpg,c,585
14,critical,small,congruent,TRUE,664,Big-visBig/22_26.jpg,Small-visSmall/23_70.jpg,m,588
14,critical,small,congruent,TRUE,557,Big-visBig/13_19.jpg,Small-visSmall/13_77.jpg,m,591
14,critical,small,incongruent,TRUE,509,Small-visBig/18_76.jpg,Big-visSmall/17_21.jpg,m,594
14,critical,small,incongruent,TRUE,6469,Big-visSmall/30_20.jpg,Small-visBig/undefined,c,597
14,critical,small,congruent,TRUE,658,Small-visSmall/16_73.jpg,Big-visBig/15_29.jpg,c,600
14,critical,small,incongruent,TRUE,968,Small-visBig/02_44.jpg,Big-visSmall/02_08.jpg,m,603
14,critical,small,incongruent,TRUE,663,Small-visBig/17_80.jpg,Big-visSmall/16_28.jpg,m,606
14,critical,small,congruent,TRUE,775,Big-visBig/08_35.jpg,Small-visSmall/08_45.jpg,m,609
14,critical,small,incongruent,TRUE,556,Small-visBig/07_51.jpg,Big-visSmall/07_33.jpg,m,612
14,critical,small,incongruent,TRUE,541,Small-visBig/01_78.jpg,Big-visSmall/01_07.jpg,m,615
14,critical,small,congruent,TRUE,498,Small-visSmall/29_69.jpg,Big-visBig/28_12.jpg,c,618
14,critical,small,congruent,TRUE,458,Small-visSmall/21_52.jpg,Big-visBig/20_38.jpg,c,621
14,critical,small,incongruent,TRUE,568,Small-visBig/25_56.jpg,Big-visSmall/24_06.jpg,m,624
14,critical,small,incongruent,TRUE,581,Small-visBig/05_54.jpg,Big-visSmall/05_25.jpg,m,627
14,critical,small,incongruent,TRUE,517,Big-visSmall/06_02.jpg,Small-visBig/06_43.jpg,c,630
14,critical,small,incongruent,TRUE,525,Big-visSmall/01_07.jpg,Small-visBig/01_78.jpg,c,633
14,critical,small,incongruent,TRUE,627,Small-visBig/29_69.jpg,Big-visSmall/28_12.jpg,m,636
14,critical,small,congruent,TRUE,525,Small-visSmall/12_58.jpg,Big-visBig/12_13.jpg,c,639
14,critical,small,incongruent,TRUE,463,Small-visBig/14_67.jpg,Big-visSmall/14_34.jpg,m,642
14,critical,small,congruent,TRUE,503,Small-visSmall/19_41.jpg,Big-visBig/18_23.jpg,c,645
14,critical,small,incongruent,TRUE,395,Big-visSmall/29_03.jpg,Small-visBig/30_50.jpg,c,648
14,critical,small,congruent,TRUE,574,Big-visBig/29_03.jpg,Small-visSmall/30_50.jpg,m,651
14,critical,small,incongruent,TRUE,475,Small-visBig/20_79.jpg,Big-visSmall/19_17.jpg,m,654
14,critical,small,congruent,TRUE,631,Small-visSmall/02_44.jpg,Big-visBig/02_08.jpg,c,657
14,critical,small,congruent,TRUE,442,Big-visBig/03_36.jpg,Small-visSmall/03_57.jpg,m,660
14,critical,small,incongruent,TRUE,554,Big-visSmall/22_26.jpg,Small-visBig/23_70.jpg,c,663
14,critical,small,incongruent,TRUE,421,Small-visBig/10_59.jpg,Big-visSmall/10_09.jpg,m,666
14,critical,small,congruent,TRUE,542,Big-visBig/01_07.jpg,Small-visSmall/01_78.jpg,m,669
14,critical,small,congruent,TRUE,940,Small-visSmall/23_70.jpg,Big-visBig/22_26.jpg,c,672
14,critical,small,incongruent,TRUE,558,Small-visBig/06_43.jpg,Big-visSmall/06_02.jpg,m,675
14,critical,small,congruent,TRUE,1195,Big-visBig/27_18.jpg,Small-visSmall/28_47.jpg,m,678
14,critical,small,congruent,TRUE,561,Small-visSmall/11_71.jpg,Big-visBig/11_40.jpg,c,681
14,critical,small,incongruent,TRUE,627,Small-visBig/03_57.jpg,Big-visSmall/03_36.jpg,m,684
14,critical,small,congruent,TRUE,525,Big-visBig/19_17.jpg,Small-visSmall/20_79.jpg,m,687
14,critical,small,congruent,TRUE,559,Small-visSmall/15_72.jpg,Big-visBig/14_34.jpg,c,690
14,critical,small,incongruent,TRUE,958,Big-visSmall/04_05.jpg,Small-visBig/04_48.jpg,c,693
14,critical,small,incongruent,TRUE,571,Big-visSmall/13_19.jpg,Small-visBig/13_77.jpg,c,696
14,critical,small,incongruent,TRUE,494,Small-visBig/11_71.jpg,Big-visSmall/11_40.jpg,m,699
14,critical,small,congruent,TRUE,534,Big-visBig/14_34.jpg,Small-visSmall/14_67.jpg,m,702
14,critical,small,incongruent,TRUE,508,Big-visSmall/11_40.jpg,Small-visBig/11_71.jpg,c,705
14,critical,small,congruent,TRUE,704,Small-visSmall/24_61.jpg,Big-visBig/23_16.jpg,c,708
14,critical,small,congruent,TRUE,464,Small-visSmall/13_77.jpg,Big-visBig/13_19.jpg,c,711
14,critical,small,incongruent,TRUE,788,Small-visBig/24_61.jpg,Big-visSmall/23_16.jpg,m,714
14,critical,small,incongruent,TRUE,473,Big-visSmall/16_28.jpg,Small-visBig/17_80.jpg,c,717
14,critical,small,incongruent,TRUE,523,Big-visSmall/15_29.jpg,Small-visBig/16_73.jpg,c,720
14,critical,small,incongruent,TRUE,439,Big-visSmall/09_15.jpg,Small-visBig/09_64.jpg,c,723
14,critical,small,incongruent,TRUE,516,Small-visBig/13_77.jpg,Big-visSmall/13_19.jpg,m,726
14,critical,small,congruent,TRUE,512,Big-visBig/25_10.jpg,Small-visSmall/26_42.jpg,m,729
14,critical,small,congruent,TRUE,537,Big-visBig/04_05.jpg,Small-visSmall/04_48.jpg,m,732
14,critical,small,incongruent,FALSE,6453,Small-visBig/undefined,Big-visSmall/30_20.jpg,c,735
14,critical,small,incongruent,TRUE,670,Small-visBig/09_64.jpg,Big-visSmall/09_15.jpg,m,738
14,critical,small,incongruent,TRUE,593,Big-visSmall/27_18.jpg,Small-visBig/28_47.jpg,c,741
14,critical,small,incongruent,TRUE,556,Big-visSmall/19_17.jpg,Small-visBig/20_79.jpg,c,744
14,critical,small,incongruent,TRUE,637,Small-visBig/08_45.jpg,Big-visSmall/08_35.jpg,m,747
14,critical,small,incongruent,TRUE,550,Small-visBig/27_63.jpg,Big-visSmall/26_32.jpg,m,750
14,critical,small,congruent,TRUE,403,Big-visBig/18_23.jpg,Small-visSmall/19_41.jpg,m,753
14,critical,small,congruent,TRUE,450,Small-visSmall/26_42.jpg,Big-visBig/25_10.jpg,c,756
14,critical,small,incongruent,TRUE,498,Small-visBig/22_65.jpg,Big-visSmall/21_31.jpg,m,759
14,critical,small,incongruent,TRUE,404,Big-visSmall/17_21.jpg,Small-visBig/18_76.jpg,c,762
14,critical,small,congruent,TRUE,528,Small-visSmall/08_45.jpg,Big-visBig/08_35.jpg,c,765
14,critical,small,congruent,TRUE,498,Small-visSmall/18_76.jpg,Big-visBig/17_21.jpg,c,768
14,critical,small,incongruent,TRUE,542,Small-visBig/12_58.jpg,Big-visSmall/12_13.jpg,m,771
14,critical,small,incongruent,FALSE,555,Small-visBig/16_73.jpg,Big-visSmall/15_29.jpg,c,774
14,critical,small,incongruent,TRUE,604,Big-visSmall/02_08.jpg,Small-visBig/02_44.jpg,c,777
14,critical,small,congruent,TRUE,476,Big-visBig/15_29.jpg,Small-visSmall/16_73.jpg,m,780
14,critical,big,congruent,TRUE,895,Small-visSmall/08_45.jpg,Big-visBig/29_03.jpg,m,785
14,critical,big,congruent,TRUE,621,Big-visBig/14_34.jpg,Small-visSmall/20_79.jpg,c,788
